Gene Symbol,Gene ID,PCC,Tumor
MAL2,ENSG00000147676.13,0.65,KICH Tumor
CLDN7,ENSG00000181885.18,0.62,KICH Tumor
C11orf52,ENSG00000149300.9,0.6,KICH Tumor
CDS1,ENSG00000163624.5,0.59,KICH Tumor
AP5B1,ENSG00000254470.2,0.58,KICH Tumor
PDXDC1,ENSG00000179889.18,0.57,KICH Tumor
SYAP1,ENSG00000169895.5,0.57,KICH Tumor
CTSD,ENSG00000117984.12,0.57,KICH Tumor
LANCL2,ENSG00000132434.9,0.57,KICH Tumor
RPS6KA2,ENSG00000071242.11,0.56,KICH Tumor
SPTSSA,ENSG00000165389.6,0.56,KICH Tumor
PPCS,ENSG00000127125.8,0.56,KICH Tumor
TMED10,ENSG00000170348.8,0.55,KICH Tumor
AGA,ENSG00000038002.8,0.55,KICH Tumor
ARAP2,ENSG00000047365.11,0.55,KICH Tumor
CDC42,ENSG00000070831.15,0.55,KICH Tumor
OGDH,ENSG00000105953.14,0.55,KICH Tumor
MTCH2,ENSG00000109919.9,0.55,KICH Tumor
CTAGE5,ENSG00000150527.16,0.54,KICH Tumor
LYN,ENSG00000254087.7,0.54,KICH Tumor
IFNLR1,ENSG00000185436.11,0.54,KICH Tumor
BSND,ENSG00000162399.6,0.54,KICH Tumor
PRSS16,ENSG00000112812.15,0.54,KICH Tumor
ABCA5,ENSG00000154265.15,0.54,KICH Tumor
SMCO4,ENSG00000166002.6,0.54,KICH Tumor
INADL,ENSG00000132849.18,0.54,KICH Tumor
LAP3,ENSG00000002549.12,0.54,KICH Tumor
SAMD12,ENSG00000177570.13,0.53,KICH Tumor
SORL1,ENSG00000137642.12,0.53,KICH Tumor
CDC42BPG,ENSG00000171219.8,0.53,KICH Tumor
HARBI1,ENSG00000180423.4,0.53,KICH Tumor
ATP6V0D1,ENSG00000159720.11,0.53,KICH Tumor
KIAA0232,ENSG00000170871.11,0.53,KICH Tumor
MIEF2,ENSG00000177427.12,0.53,KICH Tumor
ALPK3,ENSG00000136383.6,0.53,KICH Tumor
SPINT1,ENSG00000166145.14,0.52,KICH Tumor
PAK1,ENSG00000149269.9,0.52,KICH Tumor
CMPK1,ENSG00000162368.13,0.52,KICH Tumor
MYO6,ENSG00000196586.13,0.52,KICH Tumor
BSDC1,ENSG00000160058.18,0.52,KICH Tumor
EXD2,ENSG00000081177.18,0.52,KICH Tumor
LRBA,ENSG00000198589.10,0.52,KICH Tumor
MCCC2,ENSG00000131844.15,0.52,KICH Tumor
PI4K2B,ENSG00000038210.12,0.52,KICH Tumor
GCLM,ENSG00000023909.9,0.52,KICH Tumor
EIF4G2,ENSG00000110321.15,0.52,KICH Tumor
EPB41,ENSG00000159023.18,0.52,KICH Tumor
PBDC1,ENSG00000102390.10,0.51,KICH Tumor
CRADD,ENSG00000169372.12,0.51,KICH Tumor
HECTD1,ENSG00000092148.12,0.51,KICH Tumor
STK3,ENSG00000104375.15,0.51,KICH Tumor
WDR1,ENSG00000071127.16,0.51,KICH Tumor
SNX2,ENSG00000205302.6,0.51,KICH Tumor
ARHGEF38,ENSG00000236699.8,0.51,KICH Tumor
BAG5,ENSG00000166170.9,0.51,KICH Tumor
DAAM1,ENSG00000100592.15,0.51,KICH Tumor
SH3RF1,ENSG00000154447.14,0.51,KICH Tumor
DLG3,ENSG00000082458.11,0.51,KICH Tumor
RP11-565P22.6,ENSG00000254706.2,0.51,KICH Tumor
F11R,ENSG00000158769.17,0.51,KICH Tumor
USP27X-AS1,ENSG00000234390.4,0.51,KICH Tumor
CYCS,ENSG00000172115.8,0.51,KICH Tumor
TLR5,ENSG00000187554.11,0.51,KICH Tumor
MTM1,ENSG00000171100.14,0.51,KICH Tumor
MAGT1,ENSG00000102158.19,0.51,KICH Tumor
TTC19,ENSG00000011295.15,0.51,KICH Tumor
WDR20,ENSG00000140153.17,0.51,KICH Tumor
GALM,ENSG00000143891.16,0.51,KICH Tumor
NNT,ENSG00000112992.16,0.51,KICH Tumor
MAPK1IP1L,ENSG00000168175.14,0.51,KICH Tumor
FBXL14,ENSG00000171823.6,0.51,KICH Tumor
EPCAM,ENSG00000119888.10,0.51,KICH Tumor
ABCD3,ENSG00000117528.11,0.51,KICH Tumor
RAP1A,ENSG00000116473.14,0.5,KICH Tumor
TMEM167B,ENSG00000215717.5,0.5,KICH Tumor
LRRC8B,ENSG00000197147.12,0.5,KICH Tumor
SPAG1,ENSG00000104450.12,0.5,KICH Tumor
CYB561,ENSG00000008283.15,0.5,KICH Tumor
ADCK1,ENSG00000063761.15,0.5,KICH Tumor
ZNF292,ENSG00000188994.12,0.5,KICH Tumor
CEP85,ENSG00000130695.13,0.5,KICH Tumor
FRK,ENSG00000111816.7,0.5,KICH Tumor
ZSCAN31,ENSG00000235109.7,0.5,KICH Tumor
SRSF8,ENSG00000263465.3,0.5,KICH Tumor
ESRP1,ENSG00000104413.15,0.5,KICH Tumor
SRPR,ENSG00000182934.11,0.5,KICH Tumor
AKIRIN2,ENSG00000135334.8,0.5,KICH Tumor
GRSF1,ENSG00000132463.13,0.5,KICH Tumor
RAB19,ENSG00000146955.10,0.5,KICH Tumor
AMMECR1,ENSG00000101935.9,0.5,KICH Tumor
NBPF3,ENSG00000142794.18,0.5,KICH Tumor
ARFGEF3,ENSG00000112379.8,0.5,KICH Tumor
PLEKHA7,ENSG00000166689.14,0.5,KICH Tumor
ENOPH1,ENSG00000145293.14,0.5,KICH Tumor
TMEM70,ENSG00000175606.10,0.5,KICH Tumor
COX18,ENSG00000163626.16,0.5,KICH Tumor
CD226,ENSG00000150637.8,0.5,KICH Tumor
HADH,ENSG00000138796.15,0.5,KICH Tumor
FICD,ENSG00000198855.6,0.5,KICH Tumor
RAB9A,ENSG00000123595.6,0.5,KICH Tumor
RAB11FIP4,ENSG00000131242.15,0.5,KICH Tumor
AP001258.4,ENSG00000245571.6,0.5,KICH Tumor
LACTB2,ENSG00000147592.8,0.5,KICH Tumor
FAM199X,ENSG00000123575.8,0.5,KICH Tumor
CPT2,ENSG00000157184.5,0.5,KICH Tumor
STX3,ENSG00000166900.14,0.5,KICH Tumor
HLA-DOA,ENSG00000204252.12,0.5,KICH Tumor
CCNC,ENSG00000112237.12,0.5,KICH Tumor
PLEKHG3,ENSG00000126822.15,0.5,KICH Tumor
KDF1,ENSG00000175707.8,0.5,KICH Tumor
ETFA,ENSG00000140374.15,0.49,KICH Tumor
AC093642.5,ENSG00000220804.8,0.49,KICH Tumor
PIP4K2C,ENSG00000166908.17,0.49,KICH Tumor
OSBP,ENSG00000110048.11,0.49,KICH Tumor
GTF2B,ENSG00000137947.11,0.49,KICH Tumor
PSMC1,ENSG00000100764.13,0.49,KICH Tumor
SLC10A7,ENSG00000120519.14,0.49,KICH Tumor
ARSD,ENSG00000006756.15,0.49,KICH Tumor
FAM133B,ENSG00000234545.7,0.49,KICH Tumor
UBXN2B,ENSG00000215114.7,0.49,KICH Tumor
MARK2,ENSG00000072518.20,0.49,KICH Tumor
CNTF,ENSG00000242689.2,0.49,KICH Tumor
SPPL2A,ENSG00000138600.9,0.49,KICH Tumor
FUNDC1,ENSG00000069509.5,0.49,KICH Tumor
PACSIN2,ENSG00000100266.17,0.49,KICH Tumor
MRPL49,ENSG00000149792.8,0.49,KICH Tumor
CHMP4C,ENSG00000164695.4,0.49,KICH Tumor
RAB3IP,ENSG00000127328.21,0.49,KICH Tumor
LARP1B,ENSG00000138709.17,0.49,KICH Tumor
RHPN2,ENSG00000131941.7,0.49,KICH Tumor
CASP6,ENSG00000138794.9,0.49,KICH Tumor
CTNND1,ENSG00000198561.12,0.49,KICH Tumor
DTWD2,ENSG00000169570.9,0.49,KICH Tumor
SLC35A3,ENSG00000117620.12,0.49,KICH Tumor
CYP7B1,ENSG00000172817.3,0.49,KICH Tumor
ATP6V1H,ENSG00000047249.16,0.49,KICH Tumor
RBM47,ENSG00000163694.14,0.49,KICH Tumor
MAP3K9,ENSG00000006432.15,0.49,KICH Tumor
RP11-18H21.1,ENSG00000245954.6,0.48,KICH Tumor
ZFP91,ENSG00000186660.14,0.48,KICH Tumor
EIF2B2,ENSG00000119718.10,0.48,KICH Tumor
EI24,ENSG00000149547.14,0.48,KICH Tumor
STK40,ENSG00000196182.10,0.48,KICH Tumor
TBRG1,ENSG00000154144.12,0.48,KICH Tumor
PDHX,ENSG00000110435.11,0.48,KICH Tumor
MID2,ENSG00000080561.13,0.48,KICH Tumor
COQ2,ENSG00000173085.13,0.48,KICH Tumor
RP11-147L13.11,ENSG00000278730.1,0.48,KICH Tumor
MUL1,ENSG00000090432.6,0.48,KICH Tumor
PPM1H,ENSG00000111110.11,0.48,KICH Tumor
UEVLD,ENSG00000151116.16,0.48,KICH Tumor
MARK1,ENSG00000116141.15,0.48,KICH Tumor
MANBA,ENSG00000109323.8,0.48,KICH Tumor
BTBD7,ENSG00000011114.14,0.48,KICH Tumor
ADGRE3,ENSG00000131355.14,0.48,KICH Tumor
SH3YL1,ENSG00000035115.21,0.48,KICH Tumor
FYB,ENSG00000082074.15,0.48,KICH Tumor
PSMA3,ENSG00000100567.12,0.48,KICH Tumor
ISOC1,ENSG00000066583.11,0.48,KICH Tumor
RN7SL268P,ENSG00000244425.3,0.48,KICH Tumor
FNBP1L,ENSG00000137942.16,0.48,KICH Tumor
NUBPL,ENSG00000151413.16,0.48,KICH Tumor
RP11-286N22.8,ENSG00000256591.5,0.48,KICH Tumor
NT5DC1,ENSG00000178425.13,0.48,KICH Tumor
CLINT1,ENSG00000113282.13,0.48,KICH Tumor
APOOL,ENSG00000155008.13,0.48,KICH Tumor
PLA2G12A,ENSG00000123739.10,0.48,KICH Tumor
SCP2,ENSG00000116171.16,0.48,KICH Tumor
PGM1,ENSG00000079739.15,0.47,KICH Tumor
MYO5B,ENSG00000167306.18,0.47,KICH Tumor
CTR9,ENSG00000198730.7,0.47,KICH Tumor
CBR4,ENSG00000145439.11,0.47,KICH Tumor
SEC23B,ENSG00000101310.14,0.47,KICH Tumor
DDX3X,ENSG00000215301.9,0.47,KICH Tumor
ZXDA,ENSG00000198205.6,0.47,KICH Tumor
KCTD18,ENSG00000155729.12,0.47,KICH Tumor
XXbac-BPG246D15.9,ENSG00000250264.1,0.47,KICH Tumor
MAP7,ENSG00000135525.18,0.47,KICH Tumor
KLHL13,ENSG00000003096.13,0.47,KICH Tumor
NCK1-AS1,ENSG00000239213.5,0.47,KICH Tumor
FGF13,ENSG00000129682.13,0.47,KICH Tumor
AP1B1,ENSG00000100280.16,0.47,KICH Tumor
DLST,ENSG00000119689.14,0.47,KICH Tumor
DCAF11,ENSG00000100897.17,0.47,KICH Tumor
RP11-266A24.1,ENSG00000255418.5,0.47,KICH Tumor
MR1,ENSG00000153029.14,0.47,KICH Tumor
DPP3,ENSG00000254986.7,0.47,KICH Tumor
B2M,ENSG00000166710.17,0.47,KICH Tumor
LIN7C,ENSG00000148943.11,0.47,KICH Tumor
SLC37A1,ENSG00000160190.13,0.47,KICH Tumor
VAMP8,ENSG00000118640.10,0.47,KICH Tumor
ALG12,ENSG00000182858.13,0.47,KICH Tumor
SCYL2,ENSG00000136021.17,0.47,KICH Tumor
STX12,ENSG00000117758.13,0.47,KICH Tumor
BTBD1,ENSG00000064726.9,0.47,KICH Tumor
PDF,ENSG00000258429.1,0.47,KICH Tumor
NDUFC2,ENSG00000151366.12,0.47,KICH Tumor
NBN,ENSG00000104320.13,0.47,KICH Tumor
DLAT,ENSG00000150768.15,0.47,KICH Tumor
HYOU1,ENSG00000149428.18,0.47,KICH Tumor
LARGE,ENSG00000133424.20,0.47,KICH Tumor
TP53INP2,ENSG00000078804.12,0.47,KICH Tumor
TRIM68,ENSG00000167333.12,0.47,KICH Tumor
SCYL3,ENSG00000000457.13,0.47,KICH Tumor
LAMTOR3,ENSG00000109270.12,0.47,KICH Tumor
HOOK1,ENSG00000134709.10,0.47,KICH Tumor
DIAPH1,ENSG00000131504.15,0.47,KICH Tumor
PEX26,ENSG00000215193.12,0.47,KICH Tumor
RP11-1148L6.9,ENSG00000204620.3,0.47,KICH Tumor
GPATCH2L,ENSG00000089916.17,0.47,KICH Tumor
NFATC2,ENSG00000101096.19,0.47,KICH Tumor
ZNRF2,ENSG00000180233.10,0.47,KICH Tumor
RALGAPA1P,ENSG00000229419.1,0.47,KICH Tumor
HLA-DMB,ENSG00000242574.8,0.46,KICH Tumor
ZNF195,ENSG00000005801.16,0.46,KICH Tumor
PSMC6,ENSG00000100519.11,0.46,KICH Tumor
PPA2,ENSG00000138777.19,0.46,KICH Tumor
COPB1,ENSG00000129083.12,0.46,KICH Tumor
KRAS,ENSG00000133703.11,0.46,KICH Tumor
COMMD8,ENSG00000169019.10,0.46,KICH Tumor
BSPRY,ENSG00000119411.10,0.46,KICH Tumor
BCAS2,ENSG00000116752.5,0.46,KICH Tumor
MRPS28,ENSG00000147586.9,0.46,KICH Tumor
PIK3AP1,ENSG00000155629.14,0.46,KICH Tumor
KRBA2,ENSG00000184619.3,0.46,KICH Tumor
ARFGAP3,ENSG00000242247.10,0.46,KICH Tumor
YTHDF2,ENSG00000198492.14,0.46,KICH Tumor
ZW10,ENSG00000086827.8,0.46,KICH Tumor
MFSD6,ENSG00000151690.14,0.46,KICH Tumor
EIF2AK3,ENSG00000172071.11,0.46,KICH Tumor
RP11-549B18.1,ENSG00000259985.1,0.46,KICH Tumor
PTPN4,ENSG00000088179.8,0.46,KICH Tumor
PGK1,ENSG00000102144.13,0.46,KICH Tumor
C12orf42,ENSG00000179088.14,0.46,KICH Tumor
RRAGD,ENSG00000025039.14,0.46,KICH Tumor
CSRP2,ENSG00000175183.9,0.46,KICH Tumor
C4orf29,ENSG00000164074.14,0.46,KICH Tumor
NFRKB,ENSG00000170322.14,0.46,KICH Tumor
TOLLIP,ENSG00000078902.15,0.46,KICH Tumor
PRMT3,ENSG00000185238.12,0.46,KICH Tumor
GMFB,ENSG00000197045.12,0.46,KICH Tumor
APLP2,ENSG00000084234.16,0.46,KICH Tumor
PRICKLE3,ENSG00000012211.12,0.46,KICH Tumor
PHKB,ENSG00000102893.15,0.46,KICH Tumor
AMBRA1,ENSG00000110497.14,0.46,KICH Tumor
ACER3,ENSG00000078124.11,0.46,KICH Tumor
VPS26B,ENSG00000151502.10,0.46,KICH Tumor
ACTR3C,ENSG00000106526.10,0.46,KICH Tumor
MPZL3,ENSG00000160588.9,0.46,KICH Tumor
SORBS2,ENSG00000154556.17,0.46,KICH Tumor
MAN2B2,ENSG00000013288.8,0.46,KICH Tumor
MRPL13,ENSG00000172172.7,0.46,KICH Tumor
SQSTM1,ENSG00000161011.19,0.46,KICH Tumor
DNAJC3,ENSG00000102580.14,0.46,KICH Tumor
GRPEL1,ENSG00000109519.12,0.46,KICH Tumor
LRRC37A16P,ENSG00000267023.5,0.46,KICH Tumor
SAMD5,ENSG00000203727.3,0.46,KICH Tumor
CHMP2B,ENSG00000083937.8,0.46,KICH Tumor
DCAF5,ENSG00000139990.17,0.46,KICH Tumor
ZNF641,ENSG00000167528.12,0.46,KICH Tumor
ZNF567,ENSG00000189042.13,0.46,KICH Tumor
ARFIP1,ENSG00000164144.14,0.46,KICH Tumor
RP11-728F11.4,ENSG00000254528.7,0.45,KICH Tumor
SDHD,ENSG00000204370.8,0.45,KICH Tumor
MAD2L1BP,ENSG00000124688.13,0.45,KICH Tumor
LMF1,ENSG00000103227.18,0.45,KICH Tumor
FAM187B2P,ENSG00000262497.1,0.45,KICH Tumor
AC009495.2,ENSG00000235192.1,0.45,KICH Tumor
LGMN,ENSG00000100600.14,0.45,KICH Tumor
PKP2,ENSG00000057294.13,0.45,KICH Tumor
ZNF876P,ENSG00000198155.5,0.45,KICH Tumor
GPR18,ENSG00000125245.12,0.45,KICH Tumor
ZMYM6,ENSG00000163867.16,0.45,KICH Tumor
EFNA1,ENSG00000169242.11,0.45,KICH Tumor
STAG3L4,ENSG00000106610.14,0.45,KICH Tumor
C11orf71,ENSG00000282682.1,0.45,KICH Tumor
DNAJA2,ENSG00000069345.11,0.45,KICH Tumor
USP28,ENSG00000048028.11,0.45,KICH Tumor
CLDN4,ENSG00000189143.9,0.45,KICH Tumor
KIAA0319L,ENSG00000142687.17,0.45,KICH Tumor
PIK3C2A,ENSG00000011405.13,0.45,KICH Tumor
ARCN1,ENSG00000095139.13,0.45,KICH Tumor
NFKB1,ENSG00000109320.11,0.45,KICH Tumor
SPARCL1,ENSG00000152583.12,0.45,KICH Tumor
MTHFR,ENSG00000177000.10,0.45,KICH Tumor
HPGDS,ENSG00000163106.10,0.45,KICH Tumor
STXBP3,ENSG00000116266.10,0.45,KICH Tumor
NEDD9,ENSG00000111859.16,0.45,KICH Tumor
ASAH1,ENSG00000104763.17,0.45,KICH Tumor
MOSPD1,ENSG00000101928.12,0.45,KICH Tumor
AGL,ENSG00000162688.15,0.45,KICH Tumor
PPM1A,ENSG00000100614.17,0.45,KICH Tumor
RP4-592A1.2,ENSG00000185839.3,0.45,KICH Tumor
NTN1,ENSG00000065320.8,0.45,KICH Tumor
UBE2W,ENSG00000104343.19,0.45,KICH Tumor
WDR44,ENSG00000131725.13,0.45,KICH Tumor
TRAPPC9,ENSG00000167632.14,0.45,KICH Tumor
FAM83F,ENSG00000133477.16,0.45,KICH Tumor
AK2,ENSG00000004455.16,0.45,KICH Tumor
ATG5,ENSG00000057663.12,0.45,KICH Tumor
RALGAPA1,ENSG00000174373.15,0.45,KICH Tumor
ZBTB1,ENSG00000126804.13,0.45,KICH Tumor
RP11-33B1.1,ENSG00000245958.6,0.45,KICH Tumor
SRP9,ENSG00000143742.12,0.45,KICH Tumor
MRPS35,ENSG00000061794.12,0.45,KICH Tumor
NDRG1,ENSG00000104419.14,0.45,KICH Tumor
CAPN1,ENSG00000014216.15,0.45,KICH Tumor
UBE4A,ENSG00000110344.9,0.45,KICH Tumor
SLC25A13,ENSG00000004864.13,0.45,KICH Tumor
CXorf23,ENSG00000173681.16,0.45,KICH Tumor
TCEB1P19,ENSG00000241975.1,0.45,KICH Tumor
RBBP4P1,ENSG00000249485.1,0.45,KICH Tumor
PSMC1P1,ENSG00000241506.1,0.45,KICH Tumor
DTD2,ENSG00000129480.12,0.45,KICH Tumor
TMEM106B,ENSG00000106460.18,0.45,KICH Tumor
PRRG2,ENSG00000126460.10,0.45,KICH Tumor
CTC-429P9.4,ENSG00000268790.5,0.45,KICH Tumor
IKZF3,ENSG00000161405.16,0.45,KICH Tumor
CYB561D1,ENSG00000174151.14,0.45,KICH Tumor
SEC24A,ENSG00000113615.12,0.45,KICH Tumor
PSEN1,ENSG00000080815.18,0.45,KICH Tumor
SLC25A17,ENSG00000100372.14,0.45,KICH Tumor
TP73-AS1,ENSG00000227372.10,0.45,KICH Tumor
PGGT1B,ENSG00000164219.9,0.45,KICH Tumor
C14orf28,ENSG00000179476.7,0.45,KICH Tumor
NAT1,ENSG00000171428.13,0.45,KICH Tumor
SAMD9L,ENSG00000177409.11,0.45,KICH Tumor
RASGRP3,ENSG00000152689.17,0.45,KICH Tumor
CD59,ENSG00000085063.14,0.45,KICH Tumor
KBTBD4,ENSG00000123444.13,0.45,KICH Tumor
NFE2L1,ENSG00000082641.15,0.45,KICH Tumor
AC005281.2,ENSG00000225606.1,0.45,KICH Tumor
RCAN3,ENSG00000117602.11,0.45,KICH Tumor
